Departure,Return,Airline,Duration,Transit,Price,Competitor Price,Duration in Minutes,Flight Type,Price Type,Season,Price per Hour,Origin,Average Temp (°C),Precipitation (mm),Rain
2025-04-23,2025-04-30,Qatar Airways,19h 35m,1,1076.0,1118.84,1175,Medium,Affordable,Spring,54.94,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,21h 50m,1,1076.0,1118.84,1310,Medium,Affordable,Spring,49.28,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,"Egyptair, Norse Atlantic Airways",24h 05m,2,1076.0,1118.84,1445,Medium,Affordable,Spring,44.68,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 40m,1,1076.0,1118.84,1240,Medium,Affordable,Spring,52.06,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,21h 50m,1,966.0,1008.84,1310,Medium,Affordable,Spring,44.24,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,22h 20m,1,966.0,1008.84,1340,Medium,Affordable,Spring,43.25,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,21h 50m,1,1074.0,1116.84,1310,Medium,Affordable,Spring,49.19,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,27h 40m,1,1074.0,1116.84,1660,Long,Affordable,Spring,38.82,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 40m,1,1195.0,1237.84,1240,Medium,Affordable,Spring,57.82,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,23h 35m,1,1111.0,1153.84,1415,Medium,Affordable,Spring,47.11,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 55m,1,1074.0,1116.84,1255,Medium,Affordable,Spring,51.35,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,19h 35m,1,1195.0,1237.84,1175,Medium,Affordable,Spring,61.02,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,24h 55m,1,1074.0,1116.84,1495,Medium,Affordable,Spring,43.1,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 40m,1,1195.0,1237.84,1240,Medium,Affordable,Spring,57.82,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,30h 10m,1,1076.0,1118.84,1810,Long,Affordable,Spring,35.67,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,26h 10m,2,1076.0,1118.84,1570,Medium,Affordable,Spring,41.12,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 55m,1,1018.0,1060.84,1255,Medium,Affordable,Spring,48.67,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,19h 35m,1,1129.0,1171.84,1175,Medium,Affordable,Spring,57.65,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,22h 20m,1,1018.0,1060.84,1340,Medium,Affordable,Spring,45.58,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,24h 55m,1,1018.0,1060.84,1495,Medium,Affordable,Spring,40.86,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,30h 10m,1,1018.0,1060.84,1810,Long,Affordable,Spring,33.75,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,26h 10m,2,1018.0,1060.84,1570,Medium,Affordable,Spring,38.9,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,19h 35m,1,902.0,944.84,1175,Medium,Cheap,Spring,46.06,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,27h 40m,1,1018.0,1060.84,1660,Long,Affordable,Spring,36.8,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 55m,1,1129.0,1171.84,1255,Medium,Affordable,Spring,53.98,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,30h 10m,1,1006.0,1048.84,1810,Long,Affordable,Spring,33.35,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,26h 40m,1,1018.0,1060.84,1600,Long,Affordable,Spring,38.17,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,23h 35m,1,1503.0,1545.84,1415,Medium,Expensive,Spring,63.73,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 40m,1,1047.0,1089.84,1240,Medium,Affordable,Spring,50.66,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,29h 50m,1,1016.0,1058.84,1790,Long,Affordable,Spring,34.06,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,21h 50m,1,1018.0,1060.84,1310,Medium,Affordable,Spring,46.63,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,"MEA, Qatar Airways",24h 55m,1,1056.0,1098.84,1495,Medium,Affordable,Spring,42.38,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,26h 55m,1,1122.0,1164.84,1615,Long,Affordable,Spring,41.68,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,23h 35m,1,1018.0,1060.84,1415,Medium,Affordable,Spring,43.17,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 55m,1,1188.0,1230.84,1255,Medium,Affordable,Spring,56.8,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,29h 50m,1,1060.0,1102.84,1790,Long,Affordable,Spring,35.53,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,26h 55m,1,1122.0,1164.84,1615,Long,Affordable,Spring,41.68,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,23h 35m,1,1018.0,1060.84,1415,Medium,Affordable,Spring,43.17,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 55m,1,1188.0,1230.84,1255,Medium,Affordable,Spring,56.8,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,29h 50m,1,1060.0,1102.84,1790,Long,Affordable,Spring,35.53,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,26h 55m,1,1272.0,1314.84,1615,Long,Affordable,Spring,47.26,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,23h 35m,1,1226.0,1268.84,1415,Medium,Affordable,Spring,51.99,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,33h 15m,1,1350.0,1392.84,1995,Long,Affordable,Spring,40.6,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,27h 40m,1,1503.0,1545.84,1660,Long,Expensive,Spring,54.33,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 40m,1,1193.0,1235.84,1240,Medium,Affordable,Spring,57.73,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,29h 50m,1,1343.0,1385.84,1790,Long,Affordable,Spring,45.02,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,19h 35m,1,1687.0,1729.84,1175,Medium,Expensive,Spring,86.14,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,27h 40m,1,1085.0,1127.84,1660,Long,Affordable,Spring,39.22,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,21h 50m,1,1197.0,1239.84,1310,Medium,Affordable,Spring,54.82,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,32h 45m,1,1018.0,1060.84,1965,Long,Affordable,Spring,31.08,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,20h 55m,1,1613.0,1655.84,1255,Medium,Expensive,Spring,77.12,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Turkish Airlines,29h 50m,1,1045.0,1087.84,1790,Long,Affordable,Spring,35.03,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,"British Airways, MEA",22h 40m,1,1283.0,1325.84,1360,Medium,Affordable,Spring,56.6,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,"MEA, British Airways",19h 25m,1,1746.0,1788.84,1165,Medium,Expensive,Spring,89.92,LA,15.995833333333332,0.0,No
2025-04-23,2025-04-30,Qatar Airways,21h 50m,1,963.0,1005.84,1310,Medium,Affordable,Spring,44.11,LA,15.995833333333332,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,889.0,919.0,1235,Medium,Cheap,Spring,43.19,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,889.0,919.0,1070,Medium,Cheap,Spring,49.85,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,1002.0,1044.84,1235,Medium,Affordable,Spring,48.68,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,1002.0,1044.84,1070,Medium,Affordable,Spring,56.19,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,889.0,919.0,1270,Medium,Cheap,Spring,42.0,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,896.0,953.0,1270,Medium,Cheap,Spring,42.33,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,26h 40m,1,889.0,919.0,1600,Long,Cheap,Spring,33.34,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,1067.0,1109.84,1235,Medium,Affordable,Spring,51.84,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,23h 20m,1,1002.0,1044.84,1400,Medium,Affordable,Spring,42.94,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,21h 50m,1,1002.0,1044.84,1310,Medium,Affordable,Spring,45.89,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,22h 20m,1,896.0,953.0,1340,Medium,Cheap,Spring,40.12,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,26h 40m,1,1002.0,1044.84,1600,Long,Affordable,Spring,37.57,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,919.0,953.0,1235,Medium,Cheap,Spring,44.65,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,826.0,919.0,1070,Medium,Cheap,Spring,46.32,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,21h 50m,1,878.0,919.0,1310,Medium,Cheap,Spring,40.21,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,22h 20m,1,878.0,920.84,1340,Medium,Cheap,Spring,39.31,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,1004.0,953.0,1235,Medium,Affordable,Spring,48.78,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,826.0,868.84,1070,Medium,Cheap,Spring,46.32,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,955.0,997.84,1235,Medium,Affordable,Spring,46.4,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,955.0,956.0,1070,Medium,Affordable,Spring,53.55,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,19h 35m,1,828.0,919.0,1175,Medium,Cheap,Spring,42.28,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,22h 20m,1,878.0,919.0,1340,Medium,Cheap,Spring,39.31,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,21h 50m,1,1464.0,1506.84,1310,Medium,Expensive,Spring,67.05,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,27h 40m,1,878.0,956.0,1660,Long,Cheap,Spring,31.73,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,878.0,919.0,1270,Medium,Cheap,Spring,41.48,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,828.0,870.84,1070,Medium,Cheap,Spring,46.43,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,878.0,920.84,1270,Medium,Cheap,Spring,41.48,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,1226.0,1268.84,1070,Medium,Affordable,Spring,68.75,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,21h 10m,1,878.0,920.84,1270,Medium,Cheap,Spring,41.48,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,1226.0,1268.84,1070,Medium,Affordable,Spring,68.75,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,33h 15m,1,1226.0,1268.84,1995,Long,Affordable,Spring,36.87,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,878.0,919.0,1235,Medium,Cheap,Spring,42.66,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,23h 20m,1,1004.0,919.0,1400,Medium,Affordable,Spring,43.03,LA,18.8,0.0,No
2025-04-30,2025-05-07,"Air France, MEA",18h 55m,1,882.0,919.0,1135,Medium,Cheap,Spring,46.63,LA,18.8,0.0,No
2025-04-30,2025-05-07,"MEA, Air France",18h 10m,1,878.0,919.0,1090,Medium,Cheap,Spring,48.33,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,26h 40m,1,878.0,920.84,1600,Long,Cheap,Spring,32.92,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,878.0,920.84,1070,Medium,Cheap,Spring,49.23,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,17h 50m,1,1346.0,1388.84,1070,Medium,Affordable,Spring,75.48,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,21h 50m,1,1464.0,1506.84,1310,Medium,Expensive,Spring,67.05,LA,18.8,0.0,No
2025-04-30,2025-05-07,Qatar Airways,34h 55m,1,955.0,997.84,2095,Long,Affordable,Spring,27.35,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,20h 35m,1,1011.0,1053.84,1235,Medium,Affordable,Spring,49.12,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,24h 05m,1,882.0,924.84,1445,Medium,Cheap,Spring,36.62,LA,18.8,0.0,No
2025-04-30,2025-05-07,Turkish Airlines,22h 45m,1,1062.0,1104.84,1365,Medium,Affordable,Spring,46.68,LA,18.8,0.0,No
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,909.0,953.0,1235,Medium,Cheap,Spring,44.16,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,909.0,953.0,1070,Medium,Cheap,Spring,50.97,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,21h 10m,1,909.0,953.0,1270,Medium,Cheap,Spring,42.94,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,26h 40m,1,909.0,953.0,1600,Long,Cheap,Spring,34.09,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,26h 50m,1,909.0,953.0,1610,Long,Cheap,Spring,33.88,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,1121.0,1163.84,1235,Medium,Affordable,Spring,54.46,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,23h 20m,1,909.0,953.0,1400,Medium,Cheap,Spring,38.96,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Air France,35h 00m,1,931.0,953.0,2100,Long,Cheap,Spring,26.6,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Air France,36h 10m,1,909.0,953.0,2170,Long,Cheap,Spring,25.13,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,977.0,953.0,1235,Medium,Affordable,Spring,47.47,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,874.0,953.0,1070,Medium,Cheap,Spring,49.01,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,851.0,893.84,1235,Medium,Cheap,Spring,41.34,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,26h 10m,2,1049.0,1091.84,1570,Medium,Affordable,Spring,40.09,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,27h 40m,1,874.0,953.0,1660,Long,Cheap,Spring,31.59,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,1022.0,1064.84,1235,Medium,Affordable,Spring,49.65,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,19h 35m,1,1464.0,1506.84,1175,Medium,Expensive,Spring,74.76,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,22h 20m,1,997.0,953.0,1340,Medium,Affordable,Spring,44.64,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,21h 10m,1,874.0,916.84,1270,Medium,Cheap,Spring,41.29,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,1169.0,1211.84,1070,Medium,Affordable,Spring,65.55,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,21h 50m,1,973.0,953.0,1310,Medium,Affordable,Spring,44.56,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,22h 20m,1,874.0,953.0,1340,Medium,Cheap,Spring,39.13,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,21h 10m,1,1288.0,1330.84,1270,Medium,Affordable,Spring,60.85,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,"Air France, MEA",17h 30m,1,874.0,916.84,1050,Short,Cheap,Spring,49.94,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,"MEA, Air France",18h 10m,1,874.0,953.0,1090,Medium,Cheap,Spring,48.11,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,19h 35m,1,1119.0,1161.84,1175,Medium,Affordable,Spring,57.14,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,27h 40m,1,902.0,953.0,1660,Long,Cheap,Spring,32.6,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,1497.0,1539.84,1235,Medium,Expensive,Spring,72.73,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,23h 20m,1,874.0,953.0,1400,Medium,Cheap,Spring,37.46,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,"Air Canada, MEA",19h 45m,2,1464.0,1506.84,1185,Medium,Expensive,Spring,74.13,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,"MEA, Air Canada",20h 40m,2,902.0,944.84,1240,Medium,Cheap,Spring,43.65,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,21h 50m,1,874.0,916.84,1310,Medium,Cheap,Spring,40.03,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Qatar Airways,27h 40m,1,1503.0,1545.84,1660,Long,Expensive,Spring,54.33,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,26h 40m,1,874.0,916.84,1600,Long,Cheap,Spring,32.78,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,1288.0,1330.84,1070,Medium,Affordable,Spring,72.22,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,20h 35m,1,874.0,916.84,1235,Medium,Cheap,Spring,42.46,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,19h 35m,1,874.0,916.84,1175,Medium,Cheap,Spring,44.63,LA,17.8,0.5,Yes
2025-05-07,2025-05-14,Turkish Airlines,17h 50m,1,1173.0,1215.84,1070,Medium,Affordable,Spring,65.78,LA,17.8,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,948.0,997.0,1235,Medium,Affordable,Spring,46.06,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,948.0,997.0,1070,Medium,Affordable,Spring,53.16,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,1076.0,1118.84,1235,Medium,Affordable,Spring,52.28,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1076.0,1118.84,1070,Medium,Affordable,Spring,60.34,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,21h 10m,1,948.0,997.0,1270,Medium,Affordable,Spring,44.79,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,26h 40m,1,948.0,997.0,1600,Long,Affordable,Spring,35.55,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,26h 50m,1,948.0,990.84,1610,Long,Affordable,Spring,35.33,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Air France,33h 50m,1,1082.0,997.0,2030,Long,Affordable,Spring,31.98,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Air France,36h 10m,1,948.0,997.0,2170,Long,Affordable,Spring,26.21,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,948.0,990.84,1235,Medium,Affordable,Spring,46.06,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1270.0,1312.84,1070,Medium,Affordable,Spring,71.21,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,21h 10m,1,1402.0,1444.84,1270,Medium,Affordable,Spring,66.24,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Qatar Airways,19h 35m,1,948.0,997.0,1175,Medium,Affordable,Spring,48.41,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Qatar Airways,22h 20m,1,948.0,990.84,1340,Medium,Affordable,Spring,42.45,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,"Air France, MEA",18h 55m,1,948.0,990.84,1135,Medium,Affordable,Spring,50.11,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Air France,18h 10m,1,1503.0,1545.84,1090,Medium,Expensive,Spring,82.73,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,1271.0,1313.84,1235,Medium,Affordable,Spring,61.75,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,23h 20m,1,1572.0,1614.84,1400,Medium,Expensive,Spring,67.37,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Air France,18h 10m,1,1503.0,1545.84,1090,Medium,Expensive,Spring,82.73,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,1271.0,1313.84,1235,Medium,Affordable,Spring,61.75,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,23h 20m,1,1572.0,1614.84,1400,Medium,Expensive,Spring,67.37,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,26h 40m,1,1226.0,1268.84,1600,Long,Affordable,Spring,45.98,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1226.0,1268.84,1070,Medium,Affordable,Spring,68.75,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,26h 40m,1,1726.0,1768.84,1600,Long,Expensive,Spring,64.72,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1239.0,1281.84,1070,Medium,Affordable,Spring,69.48,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,26h 50m,1,1018.0,997.0,1610,Long,Affordable,Spring,37.94,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,1321.0,1363.84,1070,Medium,Affordable,Spring,74.07,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,20h 35m,1,1018.0,997.0,1235,Medium,Affordable,Spring,49.46,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,24h 05m,1,908.0,950.84,1445,Medium,Cheap,Spring,37.7,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,26h 50m,1,908.0,950.84,1610,Long,Cheap,Spring,33.84,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,908.0,950.84,1070,Medium,Cheap,Spring,50.92,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,"British Airways, MEA",17h 55m,1,908.0,950.84,1075,Medium,Cheap,Spring,50.68,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,"MEA, British Airways",19h 25m,1,1042.0,1084.84,1165,Medium,Affordable,Spring,53.67,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Qatar Airways,21h 50m,1,1572.0,1614.84,1310,Medium,Expensive,Spring,72.0,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Qatar Airways,22h 20m,1,1274.0,1316.84,1340,Medium,Affordable,Spring,57.04,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Virgin Atlantic,18h 05m,1,1726.0,1768.84,1085,Medium,Expensive,Spring,95.45,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,24h 05m,1,908.0,997.0,1445,Medium,Cheap,Spring,37.7,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,26h 50m,1,908.0,997.0,1610,Long,Cheap,Spring,33.84,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,17h 50m,1,908.0,997.0,1070,Medium,Cheap,Spring,50.92,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,"British Airways, MEA",17h 55m,1,908.0,997.0,1075,Medium,Cheap,Spring,50.68,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,"MEA, British Airways",19h 25m,1,1042.0,1084.84,1165,Medium,Affordable,Spring,53.67,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Qatar Airways,21h 50m,1,1572.0,1614.84,1310,Medium,Expensive,Spring,72.0,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Qatar Airways,22h 20m,1,1274.0,1316.84,1340,Medium,Affordable,Spring,57.04,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Virgin Atlantic,18h 05m,1,1726.0,1768.84,1085,Medium,Expensive,Spring,95.45,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Virgin Atlantic,18h 55m,1,908.0,950.84,1135,Medium,Cheap,Spring,48.0,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,22h 45m,1,1225.0,1267.84,1365,Medium,Affordable,Spring,53.85,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Turkish Airlines,22h 45m,1,908.0,950.84,1365,Medium,Cheap,Spring,39.91,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Air France,17h 30m,1,979.0,1021.84,1050,Short,Affordable,Spring,55.94,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Air France,18h 10m,1,979.0,1021.84,1090,Medium,Affordable,Spring,53.89,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Qatar Airways,19h 35m,1,1427.0,1469.84,1175,Medium,Expensive,Spring,72.87,LA,19.3,0.5,Yes
2025-05-14,2025-05-21,Qatar Airways,27h 40m,1,1399.0,1441.84,1660,Long,Affordable,Spring,50.57,LA,19.3,0.5,Yes
